YEAR_BUILT,SQUARE_FEET,NUM_BEDROOMS,NUM_BATHROOMS,LOT_ACRES,GARAGE_SPACES,FRONT_PORCH,DECK,PRICE
1998,3153.2410214212473,5,2.5,0.82,2,0,1,497786
1989,2954.4459025914753,3,3.0,1.19,2,0,0,416016
2012,3190.3681803758054,3,2.5,1.0,2,0,1,556055
2006,3513.7455824483604,6,3.0,0.93,1,1,1,596011
2005,2775.470867268475,5,3.0,0.8,2,0,0,483320
2003,3106.2210388522803,6,2.5,1.17,3,0,1,545983
1993,3213.421332504596,5,3.0,0.89,2,0,0,490363
2001,4259.60009443078,6,1.0,1.11,2,1,1,670590
1995,2994.050202975593,2,1.5,0.97,3,1,1,431157
1981,3732.577242809044,4,1.0,1.22,0,0,1,443186
2000,3791.545795858919,3,1.0,1.03,1,0,1,549181
2004,2936.4039466264135,4,2.5,1.58,3,1,1,511660
1999,2642.2148662946433,4,1.0,0.87,3,0,1,409382
1993,4372.131160817944,2,1.5,1.27,3,1,0,632369
1993,4088.948987462878,3,3.0,1.19,2,1,1,606192
2002,4084.5811551889537,3,1.0,1.01,1,0,1,602837
1997,1819.5223692720174,4,2.5,0.88,2,0,1,283628
1984,2721.4160096976775,3,1.5,0.48,0,1,1,292912
1995,1663.6071511110997,2,3.0,1.4,2,0,1,245541
1993,3906.2120578466456,2,1.5,0.68,0,0,1,508631
1994,2192.8547186838964,4,1.0,0.93,3,1,1,317878
1992,2285.170956850116,3,1.5,1.18,2,1,1,307975
2001,4288.341117806749,5,2.0,0.97,1,0,1,662801
1998,3608.241607401198,5,3.0,0.95,0,0,1,545486
1994,3629.3978599831194,5,1.5,0.54,2,1,0,530009
1989,2983.151258919464,4,2.0,0.74,1,1,1,393572
2003,2672.419167380299,4,2.0,0.58,2,1,1,429562
1977,3567.1219446607115,2,1.0,0.77,0,0,0,371618
1984,3614.7366559186685,5,2.0,1.32,0,1,0,467010
1991,2687.736616389516,6,1.5,1.35,1,1,1,380910
1999,2948.2551235108476,6,1.5,0.84,3,1,0,482338
2006,3334.7439524962133,4,2.5,0.95,1,1,1,541961
2003,4203.675755293594,2,1.0,0.65,3,1,0,640301
1996,2378.7461128811965,6,1.0,1.16,1,0,0,349211
1990,4032.262038260908,4,2.0,0.62,3,0,0,584139
1983,3077.4993024453347,2,2.5,0.97,2,0,0,383674
2008,3100.9047766202366,3,1.5,0.78,3,0,1,519335
1988,3828.5896888511797,5,2.0,1.07,3,0,0,560338
1988,2748.494712258662,5,1.5,0.93,1,0,0,358724
2000,2849.1490288665336,2,3.0,0.7,0,1,1,407872
1994,3197.301252142936,5,3.0,1.27,2,1,1,498645
2013,2607.9215062733647,6,3.0,0.96,2,0,1,510588
1994,3026.916186888039,4,2.0,0.73,1,1,1,424987
1981,2745.546568472604,3,1.5,1.27,2,0,1,323381
1997,3936.277723393012,2,2.5,0.78,0,1,1,549641
2007,3252.157616432788,3,3.0,1.16,3,0,0,565223
2009,3978.7687399330753,5,1.5,0.81,0,1,0,631465
1991,3163.8066832369,3,2.5,1.12,1,1,1,433871
1987,2524.6315120627287,5,1.5,0.99,0,0,0,306044
2002,1969.876309773771,3,2.0,0.72,2,1,1,311281
1989,1608.5674700100915,4,2.0,1.0,2,0,1,206285
2008,3420.2174159997226,5,1.5,1.07,0,1,0,546582
1988,2454.955551113734,3,1.5,1.22,0,1,0,284043
1985,2782.396856102044,5,3.0,0.95,3,1,0,401609
1986,1956.4493629086294,4,1.5,1.11,0,0,1,207617
2002,1775.8165168103915,2,1.5,1.51,3,0,0,291522
1986,2492.891942907473,3,2.5,1.03,2,1,1,321883
1984,2501.1815503243993,3,2.0,1.06,3,0,0,321077
1992,3931.6222266371124,3,2.0,1.08,0,1,0,530943
1993,4608.119044341842,6,2.5,1.08,0,1,0,674917
1994,3196.875994758037,4,1.0,1.0,3,1,1,469531
2005,2117.8034930748113,6,1.5,1.3,2,0,0,379670
2008,4420.607971720955,2,2.0,0.98,0,0,1,672791
2002,4490.250446865793,6,2.0,0.68,0,1,0,688737
1987,2895.8942594929304,4,1.5,1.22,3,0,1,400184
1986,1620.6133102503259,4,1.0,1.2,0,1,1,151091
2004,3046.405497748577,2,3.0,1.08,0,1,1,463160
1996,3139.391723721949,3,2.5,1.06,2,1,1,469308
1981,3312.8288939764407,2,2.5,0.86,0,0,1,377324
1994,2672.196832266083,4,1.0,1.34,0,0,0,350929
2007,2872.284033563863,6,1.0,1.14,3,0,1,507942
1995,1752.7725208121683,2,1.0,1.05,2,1,1,223665
2001,3040.6457905950024,2,3.0,1.36,1,1,1,466496
1994,1822.4439945710876,5,2.0,1.0,2,0,1,273366
1987,3259.680714699106,5,3.0,1.05,1,0,0,454702
1985,4640.794453923385,2,2.0,1.17,3,1,0,638669
1990,1897.6336358459366,6,1.5,0.57,0,0,1,230695
1995,3541.259068358735,4,2.0,1.58,0,1,0,504888
1994,2474.203160924203,6,1.5,0.86,1,1,0,356530
1998,2914.847143527374,2,1.0,0.88,3,0,0,425427
1991,3062.0798433288846,4,2.0,0.86,1,1,1,417211
1987,2068.8480453290144,2,2.5,1.34,3,1,0,272927
1999,4955.055810807077,6,1.0,1.08,1,1,1,749458
1988,2966.1665164545784,6,2.5,1.2,2,0,1,435424
2000,2417.2781608106097,5,2.5,1.34,0,1,0,375191
1982,3307.849967566178,3,2.5,1.36,0,0,0,399077
1996,4220.600848538652,4,1.5,0.51,1,0,1,603240
2002,1688.4811392147785,3,1.5,1.31,1,0,0,255422
1982,2355.300643313697,3,1.5,0.97,2,1,1,265345
1983,2571.6131027412557,6,2.0,0.65,0,1,0,305491
1993,3618.733756187604,2,2.0,0.85,3,0,1,520560
2008,2993.8093065172484,3,2.5,0.79,1,1,0,488421
1994,3411.8819990287834,3,2.5,1.14,3,1,1,516382
1977,2733.665062274404,6,1.5,0.89,0,0,1,295899
1991,2899.0548787191938,2,1.5,1.4,1,1,0,373358
1997,2667.315469333844,4,1.5,0.78,2,0,1,394297
1988,3701.640234318672,2,3.0,0.85,1,0,1,492996
2002,2870.4776630853,6,1.0,1.23,1,1,1,454021
1983,2325.8981434407615,2,2.0,1.39,3,0,0,284734
1978,3320.571961224757,3,2.0,1.48,0,0,1,375285
2004,2758.3669561598927,3,3.0,1.37,1,1,1,449305
2004,2439.6644788944104,6,1.0,1.0,2,1,1,410949
1990,2788.9830273231833,4,2.0,1.02,2,0,1,388647
2000,1779.3508440333208,5,1.0,1.51,3,1,1,304552
1989,2754.524216561974,5,2.0,0.79,0,1,0,355028
1991,2490.351357449875,6,2.5,0.77,3,0,0,387602
2003,3419.647444214355,2,2.0,1.04,0,0,1,498547
1992,1910.8876386240438,3,2.0,0.96,0,1,1,226033
1993,3323.586252934176,4,1.0,0.72,1,0,0,449337
1998,3211.4745110544754,5,3.0,1.23,0,0,0,490171
1993,3911.5498881997964,4,2.5,0.83,2,1,1,576682
1991,2276.4062701417556,6,2.5,0.88,0,0,1,312160
1993,2630.995219058922,6,2.5,1.54,3,1,1,430249
1988,2780.3873324195038,6,3.0,1.12,2,0,0,413858
1994,3325.498362247543,6,2.5,1.35,1,1,0,506574
1996,1890.2926978100963,6,2.5,1.38,0,1,1,286743
2003,3971.847690208865,6,2.5,0.78,1,1,1,639977
1993,4354.535430274368,3,1.0,0.93,2,1,0,612130
2012,3010.187397749427,4,1.0,0.95,1,1,1,500778
1984,2728.172785700789,4,1.0,0.92,3,1,1,348025
1996,2726.608052251663,4,1.0,0.63,2,1,0,388441
1986,3377.8261734425832,6,1.5,0.96,0,1,0,438573
1973,3638.9875619641825,6,2.0,0.5,1,1,0,428348
2011,1706.9117521964497,5,1.5,1.11,3,1,0,350186
1986,4503.422647921655,2,3.0,0.68,0,0,0,585713
2004,3509.1568653426893,5,3.0,1.03,1,1,1,576823
1999,3075.0759985818477,4,3.0,0.7,1,1,0,471761
2000,2175.186570765552,6,3.0,0.97,3,0,0,395827
1994,2861.4624408340956,6,2.0,1.22,2,0,1,442519
1986,3745.4123447864336,4,2.0,0.58,2,0,0,505511
2002,1446.427920160782,4,2.0,0.83,3,1,0,259414
1998,2718.8549036669215,3,2.5,0.86,0,1,0,383228
1982,2879.3454366719857,2,2.0,0.78,2,0,0,338601
2004,2329.3606485062282,5,1.5,0.51,1,1,1,369554
2004,1975.77809110035,3,1.0,1.14,3,0,1,328466
1993,3016.4665321509033,4,1.0,1.3,0,1,0,396969
1993,2888.29463810633,4,2.5,1.31,0,0,0,400394
1998,3433.9477401936856,3,2.5,1.28,3,0,0,541792
1996,3677.5668036633997,5,2.5,0.85,0,0,1,536885
2012,3103.9667429006627,6,1.5,1.17,2,1,0,560645
1989,2207.415272758593,3,2.0,1.23,2,0,1,289562
1984,2400.309459122113,4,1.5,1.09,1,1,1,278896
2003,2948.8360767954246,4,2.5,1.23,1,0,0,473275
1982,2698.1707791745175,2,1.5,0.84,2,1,0,304825
1999,3139.0316043728985,2,2.5,1.07,3,1,1,489404
1992,3703.3653219581,4,2.0,0.9,1,1,0,519004
1985,2742.730774868279,5,1.0,0.8,3,1,1,363409
1986,3539.2005623646637,2,1.0,0.94,0,0,1,414980
1991,3092.956711026039,5,2.5,0.9,2,0,1,454943
1992,2032.5005747951768,3,2.0,1.05,2,1,0,275625
2002,3304.0153334973797,4,2.5,0.85,3,1,1,545852
1980,2176.499471318965,3,1.5,1.2,3,0,1,246974
1995,3215.2475579087195,2,3.0,1.13,2,0,0,474237
1998,2682.9982675046886,3,1.5,0.82,3,0,0,407249
1987,3581.3742913155997,6,2.5,1.09,3,0,1,536056
2005,2682.2504389115097,4,2.0,0.61,1,0,0,426487
1993,3071.278451756704,5,3.0,1.19,1,1,0,458541
1990,3908.6126744476546,6,1.5,0.93,3,1,0,582741
1985,2692.017564458365,5,2.0,1.16,0,0,0,331202
1972,3130.3218556295546,5,1.5,1.04,0,1,1,322648
1989,1592.2802343872495,3,1.0,1.35,1,0,1,169092
1989,4127.625137427216,5,1.5,0.75,3,1,0,597893
1996,4275.894397670082,3,2.5,1.33,1,1,1,628834
2003,3146.51299948935,4,3.0,1.28,3,1,0,541176
2004,2589.5607668200155,6,2.5,1.12,1,1,1,442734
2008,2145.827939050681,6,2.0,0.63,3,1,0,411324
1999,3014.0112633576136,3,1.0,1.18,3,0,1,459801
1985,3460.1064144049624,3,2.0,0.89,3,0,1,467365
2016,2079.7349790380676,5,1.0,1.03,1,0,0,392410
1999,1887.3214626844551,3,1.5,0.8,3,1,0,292598
1991,3393.0809915700274,5,2.0,0.9,2,1,1,492462
1999,3219.183696569866,5,1.5,1.04,2,0,1,500977
1990,3142.8840035424737,3,2.0,0.97,2,0,0,430982
2006,2519.5144325185315,4,2.0,1.01,1,0,1,413077
1997,2802.9761380453756,4,1.0,1.15,1,1,1,397696
2019,3647.359796454457,2,3.0,1.31,2,0,1,661753
1996,3231.2255339435123,5,3.0,1.01,0,0,1,479833
1994,2432.88084741493,2,1.5,0.7,1,1,1,307932
1997,2275.5176771188635,6,2.0,1.04,3,0,1,381927
1971,3267.7494884315533,3,2.0,1.21,2,0,1,358312
1978,2588.7369909183058,2,3.0,0.92,0,1,0,262110
1993,2435.781976363336,5,3.0,0.68,3,1,0,385567
1995,2988.751503020898,2,1.5,0.71,3,0,1,426462
1983,2519.9589152835106,5,2.0,0.93,3,0,0,336943
1981,4060.6882023090575,4,3.0,1.22,2,1,0,552403
1991,2501.438190086403,6,2.0,1.23,2,1,1,373665
1988,3059.1938109967437,4,1.0,0.84,2,1,0,401479
1999,3681.33331604883,6,1.5,0.53,3,0,1,587649
2007,1948.325355234987,3,2.0,1.16,2,0,0,339648
1996,3718.0673509700428,6,1.0,1.07,0,1,0,533760
1996,3297.547343821174,5,1.0,0.54,2,0,1,482732
1996,2682.071699789131,2,1.0,1.41,2,1,0,373460
1991,1865.2318781715483,3,2.0,0.87,3,1,0,257834
1993,2450.193658118132,5,3.0,1.18,1,0,1,365229
2003,2836.3545778676225,5,1.5,1.21,3,1,1,481103
1984,1844.2567599754066,2,1.0,1.09,1,0,1,167988
1991,2419.9958830774385,5,2.5,1.05,0,0,0,326249
1992,3819.7482097094135,5,2.0,0.81,2,0,0,560112
1994,2523.6159102630068,5,1.0,0.99,0,1,0,333392
2003,2030.9725925308371,4,2.5,0.95,3,0,0,361395
1996,2526.051074755071,2,1.5,0.4,1,0,0,327407
2000,4001.0816679123445,3,3.0,0.96,2,1,0,624562
1981,3121.227499503542,6,1.0,0.5,0,0,0,360684
2015,4263.23250201133,4,1.0,1.41,0,1,1,695634
1993,3574.1448799614445,3,2.0,0.84,3,1,0,523721
1986,3935.3037835172395,6,1.0,1.12,3,0,1,562095
2005,2615.5775951109085,6,3.0,0.73,1,0,1,453286
1978,4387.109390405263,4,1.0,0.9,2,1,0,551566
2000,3885.713178238548,5,2.0,0.4,1,0,0,588856
1982,2097.8864925026405,4,2.0,0.67,0,0,0,209732
1991,2524.1208659856525,6,2.5,1.17,2,1,1,383668
1993,2692.7465016560072,4,1.5,1.21,0,0,1,354561
1994,3059.0169376297617,4,1.5,0.92,1,1,0,425152
2001,4044.0364163706936,5,2.5,1.05,1,1,1,634855
1995,1866.803051685378,6,1.5,0.56,1,0,1,265920
1993,3955.6391325362047,4,3.0,1.15,0,1,0,565595
1983,2925.0461927286437,4,2.5,1.03,2,1,0,381706
2015,2358.8003208901887,2,2.5,0.75,1,1,0,417570
1993,1672.4866400029975,4,3.0,1.19,2,1,0,253722
1998,2620.8096198254575,6,1.0,0.85,0,0,0,375871
2007,4329.403433367099,4,2.0,0.67,3,1,0,714460
1995,2156.862166141289,4,1.0,1.26,3,0,0,322429
2012,2179.712788330243,3,1.5,0.97,3,1,1,404006
1988,1898.7833353591336,2,3.0,1.21,1,1,0,227967
2004,1712.0555210853183,6,3.0,0.95,0,0,0,301058
2017,4410.487051674396,2,2.5,0.63,2,1,1,748523
2009,4307.170630876746,3,2.0,1.15,1,1,0,688325
1990,3208.659782448568,2,2.5,1.19,2,0,1,441648
1992,2399.8726345343484,5,2.0,1.11,1,1,1,336630
1997,3142.3248813192354,6,1.5,0.83,0,1,1,456298
1990,3323.8724444729883,4,2.0,1.3,1,1,0,458080
2011,3661.1329456151093,5,1.0,0.9,0,0,1,587669
1997,3594.8652311691126,6,1.0,1.25,1,0,1,537979
1987,3185.0943756914608,3,1.5,1.15,1,1,1,402514
1975,3494.860611665158,2,2.0,0.61,3,1,0,408379
1977,2194.934635065415,2,2.0,1.38,2,1,0,219940
1991,1256.8115030353251,4,2.5,1.04,2,1,1,171621
2003,3739.864286615156,6,2.0,1.07,1,1,1,602029
1995,2811.764910538662,3,1.0,0.88,1,0,0,374964
1991,4086.0142087002914,6,1.5,0.92,1,0,0,584202
1982,2636.9821169734005,2,3.0,0.8,0,1,0,287547
1997,3359.990646653263,6,2.5,1.34,3,0,0,556598
1989,3984.347444790131,3,2.5,1.17,1,0,0,547702
2004,3774.8897080973993,5,2.0,0.64,0,1,0,580833
1988,3129.95870260781,6,2.5,0.82,0,0,1,424293
1996,3783.288482821141,2,2.0,0.99,1,0,0,532343
1987,2518.7960637859687,3,1.0,1.3,1,0,0,297319
1991,2160.746067315554,5,1.0,0.97,2,0,1,293661
1991,2537.526422967939,6,2.0,1.2,3,1,1,393628
1986,3393.9121387304094,4,1.5,0.84,2,1,0,449186
2003,3464.135769007169,3,2.0,1.05,2,0,0,545370
2005,1525.8681563013263,5,2.5,0.96,2,1,1,290780
1995,2559.428110709841,4,1.0,0.71,2,1,0,359564
1996,2314.4800306999855,2,3.0,1.53,0,0,1,320122
1987,3397.814987493785,5,3.0,0.8,3,0,1,501672
1985,2517.6847219720426,4,2.0,0.82,1,1,1,304952
1987,3483.739382976014,6,1.0,0.97,0,1,1,452110
1994,2776.1898634991508,5,1.5,0.92,3,1,1,422728
2000,2272.4854207670337,5,1.0,1.04,1,1,1,341472
1995,2927.3509823443933,3,2.0,0.63,0,0,1,388552
1985,2901.648890348714,5,1.0,0.83,1,0,0,357697
1983,2813.24987938051,6,1.5,1.37,3,0,0,390037
1975,2505.327484166988,6,3.0,0.53,0,0,1,268749
1993,3721.2820586896105,5,1.0,1.21,2,0,1,541342
1983,3527.072739987848,2,1.5,1.46,1,1,1,428460
1988,3259.9045547240785,4,1.5,1.25,2,1,0,445235
1996,2409.5744422387006,5,2.0,0.96,0,0,0,340836
1992,3528.3993888255272,6,1.5,1.25,2,0,0,525509
2013,2674.378951458499,5,3.0,1.11,2,0,1,512806
2006,3805.922319261456,3,3.0,1.34,3,1,1,645988
2008,2778.602418878141,2,1.5,1.09,2,1,1,450640
1995,3240.714513713214,5,2.0,0.86,1,1,0,474007
1990,2582.531952280785,2,1.0,0.79,3,1,0,334229
1998,3555.216004780677,6,1.0,0.77,1,0,1,529832
1983,2503.2901909034204,6,3.0,1.04,3,1,1,361093
1998,2947.261733676859,5,3.0,0.71,0,0,0,442739
1984,3894.440827983234,5,1.5,0.7,3,1,0,537166
2003,2951.8520250705624,2,2.0,1.08,1,0,0,443977
2001,2826.935255142822,2,1.5,1.38,2,0,0,427240
2004,2039.2419193124379,5,2.5,0.76,3,1,1,374786
1987,1946.2380464688515,5,1.5,0.24,3,0,0,253035
1996,1699.733316263079,6,1.0,1.23,0,0,0,233409
1980,2654.9404978270036,4,2.0,0.97,3,1,1,332791
1998,2654.6581862151197,3,1.5,0.99,1,0,0,375548
1995,1835.7057518606475,6,2.5,1.04,1,0,0,283455
1987,3075.1569233401765,2,2.0,0.93,3,0,1,410223
1996,3328.221021013684,6,1.0,1.37,3,1,1,524783
1982,4630.55288617164,6,1.5,0.63,1,1,0,616532
1988,3409.6592833807545,6,2.0,0.98,2,1,0,491148
1991,1685.265159190502,2,1.5,0.82,2,0,1,197589
1989,3602.8985821415367,5,3.0,1.08,3,1,0,546634
2002,3702.2127986755504,3,1.0,0.83,1,0,0,542781
1995,3286.8657601884693,3,3.0,0.67,1,0,1,473079
2004,2180.279903461883,2,2.5,1.21,0,0,0,327691
1995,3929.207671498182,5,1.0,1.15,1,1,1,566631
1995,3276.451540595079,3,1.5,1.23,2,0,0,472417
1996,3674.9884650924996,2,2.5,1.53,0,0,1,516698
2017,1881.272673061995,6,1.0,1.27,1,0,0,381240
2007,2106.0555003789864,2,2.5,0.97,3,0,1,372958
1995,3428.3661033861245,3,2.5,1.33,3,1,0,526704
2011,3277.5351719009986,6,2.0,0.83,0,1,1,554080
1988,3312.0564282126734,6,2.0,1.19,2,0,0,479658
2001,2599.7492531199705,5,3.0,1.12,2,0,1,441762
1999,3571.316334970418,5,2.5,0.99,0,0,0,538047
2002,2752.059743633403,4,1.0,1.15,0,1,0,400058
2002,3211.422371290128,4,3.0,0.82,3,0,1,539013
2012,4050.567546300518,5,2.0,1.02,3,0,1,712885
2012,3078.9314046949717,2,3.0,1.04,2,0,1,537439
2007,952.7480924032077,3,1.5,1.01,1,0,1,165562
1977,3456.5854335720155,2,2.0,1.29,0,0,1,377837
2004,3455.270494544304,4,2.5,1.19,0,0,1,538640
1975,3003.3682797686715,5,2.5,1.13,3,1,1,379955
1996,3100.110922664042,6,2.5,1.05,0,0,1,463266
2001,3851.312396731211,3,2.0,1.03,2,1,1,593146
1983,4277.06858374033,3,2.5,1.06,0,1,1,544960
1992,3807.605570891269,3,2.5,1.44,0,0,1,525240
1972,2799.239020224946,3,1.5,0.69,3,1,1,292735
1988,3073.9062211293117,4,1.5,0.85,2,0,1,411335
1999,3056.6496388065743,3,2.5,1.02,1,1,1,456297
1990,2790.510570924649,2,3.0,0.89,1,0,1,366926
1983,3791.9879245076595,5,1.0,0.79,1,1,0,480648
1994,2254.2021150994738,2,1.0,1.08,0,1,0,264330
2011,3211.280749996314,6,1.5,0.76,0,0,1,535592
1989,3070.9814053069476,4,2.5,0.88,0,0,1,401347
1997,2880.584657371919,3,2.5,1.29,3,1,1,453937
1990,3577.9094085904017,5,2.0,0.32,3,0,1,521486
2003,3359.78143463712,5,3.0,0.42,0,1,0,525267
2001,3348.177330798795,6,3.0,1.06,0,0,0,533126
2007,2616.4414034342703,6,3.0,0.57,1,1,1,461016
2003,3673.1454233291943,6,1.5,1.27,2,0,1,602521
1988,1965.7108435385367,6,3.0,0.96,1,1,0,274256
2007,3041.3080472238194,6,3.0,0.92,0,1,0,514996
2002,3177.71845204852,3,2.0,0.7,0,1,1,462157
2019,2445.719378750546,6,2.5,0.92,2,1,1,508157
1994,2366.4499105744294,3,2.0,1.03,3,0,0,350417
2001,3840.275459599642,2,2.5,0.97,0,1,0,558091
1982,2831.406540540095,2,2.0,0.58,0,0,1,298410
1989,2588.496555296081,2,1.5,0.85,3,0,0,338524
1995,3528.595131092603,5,3.0,0.99,2,0,0,549139
2005,1973.181100827394,4,2.0,0.84,3,0,1,353577
2009,2912.897480518168,4,2.0,1.1,0,1,0,473434
1981,2014.003635272451,6,1.0,1.27,0,0,1,206150
1991,3184.755726996562,4,2.5,1.11,0,1,0,431863
1991,2272.6372501737324,3,1.0,1.16,2,1,1,293295
1989,2657.664844486796,4,1.5,0.87,3,0,1,369199
2006,3027.397149639863,2,2.0,0.83,3,1,0,496559
2003,3754.5433172632265,3,1.0,0.94,0,0,1,542281
1987,2494.4349894943075,4,2.0,0.94,0,1,1,298265
1988,3621.9175902279576,3,2.5,1.04,2,0,1,501387
1985,3850.0675821903897,6,1.5,1.37,0,1,0,510560
1992,3550.783506927061,2,1.0,1.01,3,0,1,492767
1973,2835.9393468439584,3,3.0,1.21,0,1,1,288540
1998,1204.9757342558075,4,1.5,0.75,0,1,1,149496
1988,3366.8363917277497,6,1.0,1.31,0,0,1,444675
1994,3539.8290331598796,3,2.5,1.6,0,0,0,497474
1991,3382.5876006589806,3,2.0,0.98,3,1,0,487088
1998,3264.3394579586934,4,2.0,1.1,1,0,1,486150
1997,2937.4239005708764,5,3.0,1.33,0,1,1,445563
1989,3145.1691293470294,6,1.5,1.11,3,0,1,465925
1987,2978.121592077257,5,2.0,1.05,3,0,0,427468
2018,2383.0047597358343,2,3.0,1.23,1,0,0,450900
2003,1606.602900357479,5,1.5,0.87,0,1,1,246540
1995,3377.3158095633034,6,1.0,0.91,0,1,1,475247
1991,2749.3649516563796,4,2.5,0.86,0,1,0,362804
2006,2572.187201321854,6,1.5,0.69,3,0,1,458678
1991,3137.0477402633624,3,2.5,0.69,1,1,0,423407
1996,2860.957342723104,4,2.0,1.04,2,0,0,429743
2003,2322.117344431388,3,2.0,1.15,0,1,0,345567
2008,1780.6064979045343,3,1.5,1.23,1,0,1,298040
1987,4092.8577023586286,6,1.5,0.79,2,1,0,578278
2009,2731.674072440537,3,1.5,0.97,1,1,1,441801
1978,2796.5221740961374,6,2.5,1.07,3,1,0,373028
1982,2855.210981558689,2,3.0,1.17,3,0,0,370831
2018,4150.686624155396,6,3.0,1.13,2,1,1,769552
1996,2670.0897135460013,4,1.5,0.89,2,0,0,391363
1992,3362.620944927572,2,3.0,0.73,3,0,1,490343
1994,1504.5634673577358,2,2.5,1.13,3,0,1,220134
2001,2831.724938594408,5,1.5,1.01,0,1,1,422408
1987,2663.316561601745,4,2.0,0.8,3,0,0,366497
1995,1853.221229972498,3,3.0,1.16,0,0,0,250383
1985,3525.7694981521395,5,1.5,0.84,1,1,0,458965
2005,2482.012892012641,6,2.0,0.65,0,0,1,402051
2011,2209.1643785417264,3,1.5,0.74,0,1,0,354974
1999,3612.8773873182345,5,3.0,1.04,0,0,1,552531
2001,2666.0779771480425,2,1.5,0.98,0,0,1,367111
2018,1873.3761065241408,3,1.0,1.01,3,1,0,381156
1991,1548.247076151849,5,1.5,0.93,0,0,0,178687
1982,3379.2939585148706,6,1.0,1.17,1,0,1,429444
1991,1987.9889730117334,5,2.0,1.17,2,1,1,285748
2019,2956.7325690533708,2,2.5,1.05,1,1,0,531759
1988,2699.8474646969844,2,1.0,0.75,0,1,0,296227
1984,2689.1465789612844,3,1.5,0.93,2,1,0,324821
1988,3632.05783986892,4,1.0,1.24,1,0,1,478408
2002,2977.3698340961328,5,2.0,1.05,1,0,1,472355
1995,3844.0623936070006,3,3.0,1.36,3,1,1,597009
2003,3237.996906708137,3,2.5,1.3,1,0,0,507699
2017,1997.4187272009585,2,1.5,1.11,3,0,0,393762
1979,2510.583236763339,2,2.0,0.81,0,0,1,238737
1981,2898.152801828416,3,2.0,1.22,2,1,1,353022
1985,2031.1722770450617,4,2.5,1.26,2,1,0,261075
2008,1800.2303518554234,6,1.0,1.14,0,0,1,307134
1989,3694.1121677514357,3,2.0,0.97,2,1,1,508666
1993,3145.3638609727764,3,1.5,1.19,3,0,0,457154
1990,2652.711669021805,6,1.0,0.66,2,1,0,367806
1989,2077.544056107021,6,2.5,0.82,1,0,0,286431
2001,4189.185686558642,6,3.0,1.04,1,0,0,673977
1996,2452.4486557732776,2,2.5,1.19,3,0,1,373217
2000,3531.9027084696636,5,3.0,0.96,2,1,0,574185
1998,1696.1970251843768,4,1.0,0.74,2,1,0,245529
1983,2895.3127311816443,6,2.5,0.82,0,0,0,364096
1999,3007.3120518480514,2,2.5,1.44,1,0,0,445196
2002,3215.8982643844247,5,3.0,0.96,3,0,0,551784
1989,3239.9062443383727,5,1.0,0.93,0,0,1,414935
1994,3975.2329905112,2,1.5,1.21,1,0,1,546934
1986,2691.180995148506,6,2.0,0.73,2,0,0,369627
2007,3522.8662156997334,3,2.5,1.23,3,0,1,599379
1977,1649.5402586883008,5,3.0,0.78,2,1,0,174131
1995,3608.2122948622327,5,1.5,0.49,1,0,0,516081
1987,3723.5195995039376,3,2.5,0.67,3,1,0,521077
1992,2307.693195005044,5,3.0,0.83,0,1,1,318603
1991,2286.919023061594,6,2.5,0.83,2,1,0,342987
2004,3126.412140555037,3,1.5,1.09,3,1,1,507811
2004,2645.9984758336386,5,2.5,0.84,2,0,1,451999
2001,3858.125057761774,3,1.5,0.7,0,1,1,551718
1982,2809.158559835321,4,2.0,1.24,1,1,1,339973
1998,4609.22848723208,4,2.0,1.44,2,0,1,707984
2002,3297.0914197366446,5,1.0,1.12,2,1,1,521363
1996,3838.419725034837,5,2.5,0.67,3,1,0,603312
2013,3974.739958328225,3,3.0,0.75,3,0,1,697460
1982,3446.161475251691,5,3.0,1.02,0,1,0,442224
2011,3264.631876992023,2,3.0,0.92,3,1,1,573494
1986,3114.499850637672,5,2.5,1.11,1,0,1,421324
1989,3202.5910589608147,6,3.0,1.35,0,1,1,455638
2001,3655.226294861068,2,1.5,1.07,3,0,0,561833
1991,1754.2101996426732,2,2.0,0.73,3,1,0,229081
2002,1667.5269337351554,5,1.5,1.6,3,1,1,306629
1964,2625.980561612473,4,1.0,0.37,1,1,0,194447
1975,2896.087588004554,4,2.5,0.94,2,0,1,336013
1983,3795.2607016242227,3,2.0,0.97,0,1,1,463839
2014,3206.497285331983,4,1.5,1.34,0,1,1,538574
1983,2709.41587920124,2,1.0,0.9,1,1,1,289912
2004,4172.561161791515,6,1.0,1.0,1,0,0,655884
1999,3630.4310544097953,4,2.0,1.51,3,0,1,582214
1982,3207.929110315542,4,1.0,1.01,2,0,1,396339
1993,4628.20458209438,4,2.0,0.64,3,0,1,688830
2004,3428.6846152807775,2,1.5,1.1,3,0,1,543302
1996,2373.6593853799804,4,3.0,1.3,3,1,1,390548
2010,3951.221642338368,3,1.5,1.15,0,1,1,617433
1999,2997.964805414352,3,1.0,1.29,2,0,0,444044
1976,1890.7997800256962,3,1.5,0.66,0,1,0,131019
1997,2826.3304534863514,4,2.0,1.51,3,0,0,451599
1970,3097.061879029564,3,2.5,0.89,3,0,0,345409
1994,4062.3656259175477,2,2.0,1.16,0,1,0,551754
1999,2794.869721238318,6,2.0,1.11,0,0,0,425880
1977,3834.551213034986,2,1.0,0.82,3,0,1,457482
